,pool,b,rebase_time,swap_time,mean_stopping_index,start_time,end_time,mean_stopping_time,fee_wealth_mean,IL_mean,pnl_mean,pnl_IL_mean,fee_wealth_apr,IL_mean_apr,pnl_apr,pnl_IL_apr,effective_tx_ratio
0,DAI_WETH_3000_0815,0.05,197.0,45975.0,233.37563451776649,2021-05-05 00:41:36,2021-08-10 17:20:12,0 days 11:54:06.274111675,1.3420814884374295,-2.773794383469442,-1.3360759815161087,-1.4317128950320095,4.939038772548734,-10.207933068940623,-4.9169377065637265,-5.268894296391876,0.2031321370309951
1,DAI_WETH_3000_0815,0.15,33.0,45975.0,1393.1818181818182,2021-05-05 00:41:36,2021-08-10 17:20:12,2 days 23:02:59.272727272,3.046176017084831,-7.961374004162946,-4.092465744660493,-4.915197987078111,1.8778731726479054,-4.907940505073475,-2.5228783854824943,-3.0300673324255665,0.07704187058183795
2,DAI_WETH_3000_0815,0.1,57.0,45975.0,806.578947368421,2021-05-05 00:41:36,2021-08-10 17:20:12,1 days 17:08:02.736842105,2.830976344817311,-6.006309201244205,-2.798913338615152,-3.175332856426916,3.0144523228711027,-6.395578951664138,-2.98031130869369,-3.3811266287930586,0.12367591082109843
3,DAI_WETH_3000_0815,0.25,13.0,45975.0,3536.5384615384614,2021-05-05 00:41:36,2021-08-10 17:20:12,7 days 12:21:25.846153846,5.692385794239406,-13.221938477951912,-5.2825154041765865,-7.5295526837125015,1.3824040634069088,-3.210966743774457,-1.2828664506775656,-1.828562680367547,0.06451332245785753
4,DAI_WETH_3000_0815,0.2,22.0,45975.0,2089.7727272727275,2021-05-05 00:41:36,2021-08-10 17:20:12,4 days 10:34:28.909090909,3.747137111875264,-11.559379976414474,-6.292262266571797,-7.812242864539212,1.5399959856025032,-4.750666503052912,-2.5859898748218644,-3.21067051745041,0.06527460576400218
5,DAI_WETH_3000_0815,0.35,5.0,45975.0,9195.0,2021-05-05 00:41:36,2021-08-10 17:20:12,19 days 12:55:43.200000,10.050090925843154,-18.98398680366602,-5.321483590819679,-8.933895877822858,0.938722696739796,-1.7731878665281824,-0.49704997336745316,-0.8344651697883856,0.04184883088635128
6,DAI_WETH_3000_0815,0.3,6.0,45975.0,7662.5,2021-05-05 00:41:36,2021-08-10 17:20:12,16 days 06:46:26,10.941084165724101,-18.692133991436204,-5.62393891869822,-7.751049825712092,1.2263344611414788,-2.0951130362184878,-0.6303607575710417,-0.8687785750770074,0.05605220228384992
7,DAI_WETH_3000_0815,0.45,2.0,45975.0,22987.5,2021-05-05 00:41:36,2021-08-10 17:20:12,48 days 20:19:18,18.321362861983822,-28.2315121420894,-8.034050708787845,-9.910149280105571,0.684518350357389,-1.0547789629611177,-0.3001662692505393,-0.37026061260372856,0.026579662860250135
8,DAI_WETH_3000_0815,0.4,4.0,45975.0,11493.75,2021-05-05 00:41:36,2021-08-10 17:20:12,24 days 10:09:39,9.590576285520585,-23.400315451134865,-9.056390490832754,-13.809739165614246,0.7166416065655502,-1.748553909566414,-0.6767253643385271,-1.0319123030008615,0.033213703099510605
9,DAI_WETH_3000_0815,0.55,2.0,45975.0,22987.5,2021-05-05 00:41:36,2021-08-10 17:20:12,48 days 20:19:18,18.688422362322832,-32.91826435205685,-7.821436624740969,-14.229841989734055,0.6982323390790697,-1.2298842711998188,-0.29222263300628903,-0.5316519321207505,0.02614464382816748
10,DAI_WETH_3000_0815,0.5,2.0,45975.0,22987.5,2021-05-05 00:41:36,2021-08-10 17:20:12,48 days 20:19:18,19.50499718794189,-32.0320216235113,-8.715842540462702,-12.527024435569416,0.7287410112115317,-1.1967726836432506,-0.3256392115977268,-0.4680316724317192,0.027906470908102228
11,DAI_WETH_3000_0815,0.65,2.0,45975.0,22987.5,2021-05-05 00:41:36,2021-08-10 17:20:12,48 days 20:19:18,12.638161969982509,-37.78187294879757,-13.93212667651413,-25.143710978814994,0.4721839662480866,-1.4115972452020424,-0.520528764231079,-0.9394132789539533,0.01842305600870038
12,DAI_WETH_3000_0815,0.6,2.0,45975.0,22987.5,2021-05-05 00:41:36,2021-08-10 17:20:12,48 days 20:19:18,21.840960698356135,-38.120293914422795,-7.684055543340506,-16.279333216066604,0.8160167177563599,-1.424241247881385,-0.287089834102683,-0.6082245301250232,0.026470908102229473
13,DAI_WETH_3000_0815,0.75,3.0,45975.0,15325.0,2021-05-05 00:41:36,2021-08-10 17:20:12,32 days 13:32:52,4.900239346356182,-30.352929006850008,-7.9691632680327205,-25.452689660493842,0.2746223448816817,-1.7010582440399997,-0.4466129404555489,-1.4264358991583188,0.014964654703643285
14,DAI_WETH_3000_0815,0.7,3.0,45975.0,15325.0,2021-05-05 00:41:36,2021-08-10 17:20:12,32 days 13:32:52,4.061980044424611,-28.30877250304303,-8.498911406301184,-24.246792458618454,0.22764408140430487,-1.5864983189624526,-0.4763014241489363,-1.3588542375581498,0.012724306688417618
15,DAI_WETH_3000_0815,0.85,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
16,DAI_WETH_3000_0815,0.8,2.0,45975.0,22987.5,2021-05-05 00:41:36,2021-08-10 17:20:12,48 days 20:19:18,4.943585517381722,-42.619603987104014,-12.665013153909285,-37.67601846972231,0.18470105246539512,-1.5923433880932758,-0.47318717372043234,-1.4076423356278813,0.010527460576400218
17,DAI_WETH_3000_0815,0.95,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
18,DAI_WETH_3000_0815,0.9,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
19,DAI_WETH_3000_0815,1.05,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
20,DAI_WETH_3000_0815,1.0,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
21,DAI_WETH_3000_0815,1.15,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
22,DAI_WETH_3000_0815,1.1,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
23,DAI_WETH_3000_0815,1.25,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
24,DAI_WETH_3000_0815,1.2,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
25,DAI_WETH_3000_0815,1.35,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
26,DAI_WETH_3000_0815,1.3,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
27,DAI_WETH_3000_0815,1.45,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
28,DAI_WETH_3000_0815,1.4,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
29,DAI_WETH_3000_0815,1.55,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
30,DAI_WETH_3000_0815,1.5,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
31,DAI_WETH_3000_0815,1.65,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
32,DAI_WETH_3000_0815,1.6,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
33,DAI_WETH_3000_0815,1.75,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
34,DAI_WETH_3000_0815,1.7,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
35,DAI_WETH_3000_0815,1.85,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
36,DAI_WETH_3000_0815,1.8,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
37,DAI_WETH_3000_0815,1.95,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
38,DAI_WETH_3000_0815,1.9,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
39,DAI_WETH_3000_0815,2.0,1.0,45975.0,45975.0,2021-05-05 00:41:36,2021-08-10 17:20:12,97 days 16:38:36,12.610703165290643,-12.682748660495463,-11.252849624979433,-0.07204549520483283,0.23557902849746734,-0.23692490172479738,-0.21021312988930763,-0.0013458732273302458,0.010505709624796085
40,DAI_WETH_3000_0815,optimum,20.0,45975.0,2298.75,2021-05-05 00:41:36,2021-08-10 17:20:12,4 days 21:13:55.800000,2.677862166333756,-6.319465684187461,-3.26939515455976,-3.6416035178536745,1.0004964185206722,-2.3610635616283715,-1.221503550104003,-1.3605671431076878,0.03747688961392061
