,pool,b,rebase_time,swap_time,mean_stopping_index,start_time,end_time,mean_stopping_time,fee_wealth_mean,IL_mean,pnl_mean,pnl_IL_mean,fee_wealth_apr,IL_mean_apr,pnl_apr,pnl_IL_apr,effective_tx_ratio
0,AAVE_WETH_3000_0815,0.05,90.0,6753.0,75.03333333333333,2021-05-06 05:17:16,2021-08-12 14:26:25,1 days 02:14:06.100000,0.9546161362986194,-3.0849571449161846,-2.0388730598835356,-2.1303410086175587,1.593754240477546,-5.150408991058224,-3.4039468446281633,-3.556654750580667,0.3441433436990967
1,AAVE_WETH_3000_0815,0.15,12.0,6753.0,562.75,2021-05-06 05:17:16,2021-08-12 14:26:25,8 days 04:45:45.750000,2.532868093319841,-9.39710199453562,-6.404590165823215,-6.864233901215776,0.5638244331312394,-2.0918245680141045,-1.4256819884173864,-1.5280001348828645,0.12068710202872797
2,AAVE_WETH_3000_0815,0.1,24.0,6753.0,281.375,2021-05-06 05:17:16,2021-08-12 14:26:25,4 days 02:22:52.875000,1.7514592970666323,-6.078645798681422,-4.050545754708356,-4.327186501614784,0.7797607367912255,-2.706251486752301,-1.803328542882946,-1.9264907499610724,0.18732415222863913
3,AAVE_WETH_3000_0815,0.25,7.0,6753.0,964.7142857142857,2021-05-06 05:17:16,2021-08-12 14:26:25,14 days 01:18:27,2.41119038468419,-12.28199285522125,-8.057706105621962,-9.870802470537049,0.31309751146703685,-1.5948393885658954,-1.0463079754415243,-1.2817418770988573,0.08040870724122612
4,AAVE_WETH_3000_0815,0.2,8.0,6753.0,844.125,2021-05-06 05:17:16,2021-08-12 14:26:25,12 days 07:08:38.625000,3.61636634589723,-11.485840983697244,-6.862606278590139,-7.869474637799993,0.5366763763045334,-1.7045229737119967,-1.0184252139656313,-1.16784659740746,0.11076558566563009
5,AAVE_WETH_3000_0815,0.35,3.0,6753.0,2251.0,2021-05-06 05:17:16,2021-08-12 14:26:25,32 days 19:03:03,4.042285948765926,-17.072151367451863,-11.364969470880899,-13.029865418685953,0.224956403141196,-0.9500786966039573,-0.6324695200643543,-0.7251222934627621,0.05715978083814601
6,AAVE_WETH_3000_0815,0.3,5.0,6753.0,1350.6,2021-05-06 05:17:16,2021-08-12 14:26:25,19 days 16:13:49.800000,2.04839239364933,-17.022805792768104,-12.762914528506082,-14.974413399118777,0.18999108876245954,-1.5788876273837522,-1.183777109586455,-1.388896538621293,0.05330964015992892
7,AAVE_WETH_3000_0815,0.45,3.0,6753.0,2251.0,2021-05-06 05:17:16,2021-08-12 14:26:25,32 days 19:03:03,4.0206832726648125,-12.085435236296528,-3.6159568939965254,-8.064751963631664,0.22375419716776296,-0.6725640084871113,-0.20123085479279443,-0.4488098113193455,0.05508662816525989
8,AAVE_WETH_3000_0815,0.4,3.0,6753.0,2251.0,2021-05-06 05:17:16,2021-08-12 14:26:25,32 days 19:03:03,3.023844348651148,-20.743358306484044,-14.789558789271013,-17.719513957832884,0.1682793243607776,-1.154384260005232,-0.8230506182511343,-0.9861049356444539,0.04694209980749297
9,AAVE_WETH_3000_0815,0.55,3.0,6753.0,2251.0,2021-05-06 05:17:16,2021-08-12 14:26:25,32 days 19:03:03,3.73472628967752,-14.289508004317563,-2.504396507769561,-10.554781714639981,0.20784046539290715,-0.7952223974382544,-0.1393716420777228,-0.5873819320453438,0.0534577224937065
10,AAVE_WETH_3000_0815,0.5,3.0,6753.0,2251.0,2021-05-06 05:17:16,2021-08-12 14:26:25,32 days 19:03:03,3.338593976950548,-27.607454468752735,-18.01906424925939,-24.26886049180216,0.18579538956984018,-1.5363766284448421,-1.0027751457615228,-1.3505812388750005,0.05242114615726344
11,AAVE_WETH_3000_0815,0.65,1.0,6753.0,6753.0,2021-05-06 05:17:16,2021-08-12 14:26:25,98 days 09:09:09,9.12699021775833,-12.615192678679676,-10.970885673202417,-3.4882024609213147,0.16930806948632707,-0.2340151427432874,-0.20351281524012785,-0.06470707325695972,0.04812675847771361
12,AAVE_WETH_3000_0815,0.6,3.0,6753.0,2251.0,2021-05-06 05:17:16,2021-08-12 14:26:25,32 days 19:03:03,3.09567309037887,-22.87891163074765,-9.63411780503906,-19.78323854036873,0.1722766505237521,-1.2732294878370802,-0.5361462589062471,-1.1009528373133253,0.052124981489708275
13,AAVE_WETH_3000_0815,0.75,1.0,6753.0,6753.0,2021-05-06 05:17:16,2021-08-12 14:26:25,98 days 09:09:09,9.12699021775833,-12.615192678679676,-10.970885673202417,-3.4882024609213147,0.16930806948632707,-0.2340151427432874,-0.20351281524012785,-0.06470707325695972,0.04812675847771361
14,AAVE_WETH_3000_0815,0.7,1.0,6753.0,6753.0,2021-05-06 05:17:16,2021-08-12 14:26:25,98 days 09:09:09,9.12699021775833,-12.615192678679676,-10.970885673202417,-3.4882024609213147,0.16930806948632707,-0.2340151427432874,-0.20351281524012785,-0.06470707325695972,0.04812675847771361
15,AAVE_WETH_3000_0815,0.85,1.0,6753.0,6753.0,2021-05-06 05:17:16,2021-08-12 14:26:25,98 days 09:09:09,9.12699021775833,-12.615192678679676,-10.970885673202417,-3.4882024609213147,0.16930806948632707,-0.2340151427432874,-0.20351281524012785,-0.06470707325695972,0.04812675847771361
16,AAVE_WETH_3000_0815,0.8,1.0,6753.0,6753.0,2021-05-06 05:17:16,2021-08-12 14:26:25,98 days 09:09:09,9.12699021775833,-12.615192678679676,-10.970885673202417,-3.4882024609213147,0.16930806948632707,-0.2340151427432874,-0.20351281524012785,-0.06470707325695972,0.04812675847771361
