,pool,b,rebase_time,swap_time,mean_stopping_index,start_time,end_time,mean_stopping_time,fee_wealth_mean,IL_mean,pnl_mean,pnl_IL_mean,fee_wealth_apr,IL_mean_apr,pnl_apr,pnl_IL_apr,effective_tx_ratio
0,RAI_WETH_3000_0815,0.05,111.0,1420.0,12.792792792792794,2021-05-05 23:43:02,2021-08-11 22:50:02,0 days 21:10:52.432432432,0.3809599906160451,-2.545170980360076,-2.0829792148750386,-2.1642109897440345,0.7877751489903798,-5.263078794749171,-4.307327020584341,-4.475303645758799,0.2943661971830986
1,RAI_WETH_3000_0815,0.15,16.0,1420.0,88.75,2021-05-05 23:43:02,2021-08-11 22:50:02,6 days 02:56:41.250000,1.1254334952710472,-8.492820620137085,-7.078688439036618,-7.367387124866029,0.33545923291171575,-2.5314646333694215,-2.10995265713889,-2.1960054004577034,0.12394366197183099
2,RAI_WETH_3000_0815,0.1,37.0,1420.0,38.37837837837838,2021-05-05 23:43:02,2021-08-11 22:50:02,2 days 15:32:37.297297297,0.8326362141229473,-5.20751679372182,-4.139609607103278,-4.374880579598881,0.5739273885207669,-3.589486576976441,-2.8533893806226462,-3.01555918845568,0.22323943661971832
3,RAI_WETH_3000_0815,0.25,6.0,1420.0,236.66666666666666,2021-05-05 23:43:02,2021-08-11 22:50:02,16 days 07:51:10,2.0605884233798832,-9.797621563386622,-7.105061953536297,-7.737033140006716,0.23032571940889082,-1.0951455465238522,-0.7941801901462451,-0.864819827114959,0.09788732394366197
4,RAI_WETH_3000_0815,0.2,13.0,1420.0,109.23076923076923,2021-05-05 23:43:02,2021-08-11 22:50:02,7 days 12:51:18.461538461,1.214026320234341,-11.44595405943901,-9.222839852834237,-10.231927739204677,0.29401628449237643,-2.7720131177856957,-2.2336131110197934,-2.477996833293321,0.11267605633802817
5,RAI_WETH_3000_0815,0.35,3.0,1420.0,473.3333333333333,2021-05-05 23:43:02,2021-08-11 22:50:02,32 days 15:42:20,3.69460477572278,-19.76247418907563,-15.155734660199707,-16.06786941335285,0.206485315855575,-1.1044918124484981,-0.8470288023493411,-0.898006496592923,0.07394366197183098
6,RAI_WETH_3000_0815,0.3,6.0,1420.0,236.66666666666666,2021-05-05 23:43:02,2021-08-11 22:50:02,16 days 07:51:10,1.4851444489627708,-6.764261151381253,-4.127440753722259,-5.279116702418477,0.16600450616547435,-0.7560866101567313,-0.46135159750113475,-0.5900821039912563,0.061971830985915494
7,RAI_WETH_3000_0815,0.45,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,5.031832971043507,-29.502012104354122,-22.447754621971697,-24.47017913331058,0.18748051702952978,-1.0992122581502781,-0.836378446362957,-0.9117317411207472,0.06971830985915493
8,RAI_WETH_3000_0815,0.4,3.0,1420.0,473.3333333333333,2021-05-05 23:43:02,2021-08-11 22:50:02,32 days 15:42:20,3.4580373342077295,-20.96108366606602,-15.693819132144474,-17.503046331858286,0.19326395502061958,-1.1714801025276254,-0.8771014485161451,-0.9782161475070054,0.07042253521126761
9,RAI_WETH_3000_0815,0.55,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,5.031832971043507,-29.502012104354122,-22.447754621971697,-24.47017913331058,0.18748051702952978,-1.0992122581502781,-0.836378446362957,-0.9117317411207472,0.06971830985915493
10,RAI_WETH_3000_0815,0.5,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,5.031832971043507,-29.502012104354122,-22.447754621971697,-24.47017913331058,0.18748051702952978,-1.0992122581502781,-0.836378446362957,-0.9117317411207472,0.06971830985915493
11,RAI_WETH_3000_0815,0.65,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,4.560485131235475,-33.56038267000762,-21.456747087147626,-28.99989753877211,0.16991861916517442,-1.2504226453639766,-0.7994546044790627,-1.0805040261988008,0.06408450704225352
12,RAI_WETH_3000_0815,0.6,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,3.0195697102216656,-25.01971887716317,-16.866647976879662,-22.000149166941526,0.11250581919885641,-0.9322069826278978,-0.6284326012921486,-0.8197011634290421,0.05140845070422535
13,RAI_WETH_3000_0815,0.75,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,1.7098970133010072,-42.973141014628155,-27.83541839561515,-41.263244001327124,0.0637088667222674,-1.6011315840904368,-1.0371168245397808,-1.5374227173681685,0.013380281690140845
14,RAI_WETH_3000_0815,0.7,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,2.0487712052021263,-31.915563102611877,-18.892808874659202,-29.86679189740976,0.07633494335700326,-1.189138492116002,-0.7039251096656822,-1.1128035487589991,0.02112676056338028
15,RAI_WETH_3000_0815,0.85,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,0.4478948182419246,-39.901694253420644,-18.902299485112835,-39.453799435178766,0.016688064286328883,-1.4866928834949276,-0.7042787192876653,-1.4700048192086004,0.005633802816901409
16,RAI_WETH_3000_0815,0.8,2.0,1420.0,710.0,2021-05-05 23:43:02,2021-08-11 22:50:02,48 days 23:33:30,0.4452199579528667,-37.89919869119334,-19.43169592018343,-37.453978733240504,0.01658840195793678,-1.4120821192831225,-0.7240034434452006,-1.395493717325187,0.005633802816901409
