,pool,b,rebase_time,swap_time,mean_stopping_index,start_time,end_time,mean_stopping_time,fee_wealth_mean,IL_mean,pnl_mean,pnl_IL_mean,fee_wealth_apr,IL_mean_apr,pnl_apr,pnl_IL_apr,effective_tx_ratio
0,LQTY_WETH_3000_0815,0.05,1319.0,14155.0,10.73161485974223,2021-05-05 20:44:51,2021-08-11 02:44:53,0 days 01:46:10.282031842,0.32520816200688335,-1.8074651472844143,-0.9711663382820203,-1.482256985277529,8.049694303788595,-44.73916586412062,-24.038732893593668,-36.689471560331974,0.3571176262804663
1,LQTY_WETH_3000_0815,0.15,241.0,14155.0,58.7344398340249,2021-05-05 20:44:51,2021-08-11 02:44:53,0 days 09:41:04.738589211,0.6735883283848929,-6.540477357182137,-3.378806917462808,-5.866889028797248,3.0463847405010336,-29.580100451394728,-15.281063226167515,-26.533715710893713,0.13041328152596257
2,LQTY_WETH_3000_0815,0.1,445.0,14155.0,31.808988764044944,2021-05-05 20:44:51,2021-08-11 02:44:53,0 days 05:14:41.802247191,0.5613415838736231,-3.5938028506597406,-1.6961200903179852,-3.032461266786114,4.687706172664776,-30.011480158168176,-14.164125454768332,-25.323773985503372,0.20367361356411162
3,LQTY_WETH_3000_0815,0.25,83.0,14155.0,170.5421686746988,2021-05-05 20:44:51,2021-08-11 02:44:53,1 days 04:07:13.759036144,1.3915568186562353,-10.033601423076368,-2.629008533685215,-8.642044604420132,2.167465490315087,-15.628168779407051,-4.094899463759701,-13.460703289091965,0.08986223949134581
4,LQTY_WETH_3000_0815,0.2,124.0,14155.0,114.15322580645162,2021-05-05 20:44:51,2021-08-11 02:44:53,0 days 18:49:21.306451612,1.0233355720372426,-7.922555633986741,-2.8351729445899054,-6.8992200619494986,2.3812934172699056,-18.4357214726829,-6.59742400660726,-16.054428055412995,0.10653479335923702
5,LQTY_WETH_3000_0815,0.35,27.0,14155.0,524.2592592592592,2021-05-05 20:44:51,2021-08-11 02:44:53,3 days 14:26:40.074074074,2.66676695719353,-25.266300606858117,-9.854221524885165,-22.599533649664597,1.3512073063009187,-12.80202227310875,-4.992973265404954,-11.450814966807837,0.050229600847756975
6,LQTY_WETH_3000_0815,0.3,46.0,14155.0,307.7173913043478,2021-05-05 20:44:51,2021-08-11 02:44:53,2 days 02:44:20.913043478,1.9156251057324751,-13.210140094836941,-2.79847128712512,-11.294514989104464,1.6536420498456594,-11.40350639579956,-2.4157491890389107,-9.7498643459539,0.0681031437654539
7,LQTY_WETH_3000_0815,0.45,18.0,14155.0,786.3888888888889,2021-05-05 20:44:51,2021-08-11 02:44:53,5 days 09:40:00.111111111,2.938415348272931,-20.531641149587724,1.3389011642765054,-17.593225801314798,0.9925647425679188,-6.935365051137268,0.4522662496386331,-5.9428003085693515,0.038290356764394205
8,LQTY_WETH_3000_0815,0.4,21.0,14155.0,674.047619047619,2021-05-05 20:44:51,2021-08-11 02:44:53,4 days 15:08:34.380952380,3.2671976705284074,-26.201719259353258,-6.37547191618144,-22.934521588824843,1.2875611405485399,-10.325765054934468,-2.5124925761244623,-9.038203914385925,0.04924055104203462
9,LQTY_WETH_3000_0815,0.55,17.0,14155.0,832.6470588235294,2021-05-05 20:44:51,2021-08-11 02:44:53,5 days 17:17:38.941176470,2.8844434557738907,-35.41077325970576,-7.837382770644588,-32.526329803931866,0.9202039785539029,-11.296853253276504,-2.500305836316697,-10.376649274722599,0.03186153302719887
10,LQTY_WETH_3000_0815,0.5,16.0,14155.0,884.6875,2021-05-05 20:44:51,2021-08-11 02:44:53,6 days 01:52:30.125000,3.0886557815342432,-22.926272800684544,3.437773952595963,-19.8376170191503,0.9273905126316395,-6.883773845073233,1.0322156866007248,-5.956383332441594,0.03355704697986577
11,LQTY_WETH_3000_0815,0.65,5.0,14155.0,2831.0,2021-05-05 20:44:51,2021-08-11 02:44:53,19 days 10:48:00.400000,6.919987993977178,-59.09595675336336,-1.757113709971995,-52.17596875938617,0.6493046315150843,-5.544992051600444,-0.16487052737323457,-4.895687420085359,0.022960084775697633
12,LQTY_WETH_3000_0815,0.6,7.0,14155.0,2022.142857142857,2021-05-05 20:44:51,2021-08-11 02:44:53,13 days 21:25:43.142857142,6.058092036409227,-56.02876592909646,-14.576827543640386,-49.97067389268722,0.7958057310406066,-7.360075212052407,-1.9148475840085404,-6.564269481011799,0.029600847756976332
13,LQTY_WETH_3000_0815,0.75,7.0,14155.0,2022.142857142857,2021-05-05 20:44:51,2021-08-11 02:44:53,13 days 21:25:43.142857142,3.6444415062946938,-67.08834102244505,-13.697972174040355,-63.44389951615036,0.4787427163075314,-8.812887944058618,-1.7993990012402163,-8.334145227751087,0.015895443306252206
14,LQTY_WETH_3000_0815,0.7,5.0,14155.0,2831.0,2021-05-05 20:44:51,2021-08-11 02:44:53,19 days 10:48:00.400000,5.97323675965052,-52.263628496712116,6.52811900155838,-46.290391737061555,0.5604706679481022,-4.903912560575873,0.6125354417497078,-4.343441892627767,0.02324267043447545
15,LQTY_WETH_3000_0815,0.85,8.0,14155.0,1769.375,2021-05-05 20:44:51,2021-08-11 02:44:53,12 days 03:45:00.250000,2.9892930960064543,-39.296098907412784,19.37980285532172,-36.30680581140631,0.4487780854839345,-5.899464344334726,2.9094607129981442,-5.450686258850789,0.01363475803602967
